title,date,tel,address,star,link
南昌手工包子店（原金華街）,2022-08-18 01:45:53,0223643222,台北市中正區南昌路二段131號,3.6,https://ifoodie.tw/restaurant/5f5057b902935e78a9fa390b-%E5%8D%97%E6%98%8C%E6%89%8B%E5%B7%A5%E5%8C%85%E5%AD%90%E5%BA%97%EF%BC%88%E5%8E%9F%E9%87%91%E8%8F%AF%E8%A1%97%EF%BC%89
萬中肉骨茶,2022-08-18 01:45:56,0223395913,臺北市中正區汀州路一段113號,4.2,https://ifoodie.tw/restaurant/59c9d2d222613937c9361a90-%E8%90%AC%E4%B8%AD%E8%82%89%E9%AA%A8%E8%8C%B6
正鋒自助餐,2022-08-18 01:45:58,0223910602,臺北市中正區林森南路3巷3號1F,4.4,https://ifoodie.tw/restaurant/61df7b60cd9957159c2f4197-%E6%AD%A3%E9%8B%92%E8%87%AA%E5%8A%A9%E9%A4%90
財哥福州麵,2022-08-18 01:46:01,0223025299,臺北市中正區西藏路10號,4.1,https://ifoodie.tw/restaurant/559db599c03a103ee86c9e0b-%E8%B2%A1%E5%93%A5%E7%A6%8F%E5%B7%9E%E9%BA%B5
森本家拉麵,2022-08-18 01:46:03,0223931511,台北市忠孝東路二段134巷20號,3.9,https://ifoodie.tw/restaurant/56e7b15f2756dd1289fa05cd-%E6%A3%AE%E6%9C%AC%E5%AE%B6%E6%8B%89%E9%BA%B5
偷飯賊 微風台北車站店,2022-08-18 01:46:06,0223140332,臺北市中正區北平西路3號微風臺北車站店2樓,4.0,https://ifoodie.tw/restaurant/60941220baf6d30e55b6bad2-%E5%81%B7%E9%A3%AF%E8%B3%8A-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97
同安街麵線羹,2022-08-18 01:46:09,0223684231,臺北市中正區同安街85之1號,4.2,https://ifoodie.tw/restaurant/559d0bd1c03a103ee86c3752-%E5%90%8C%E5%AE%89%E8%A1%97%E9%BA%B5%E7%B7%9A%E7%BE%B9
樺林乾麵,2022-08-18 01:46:12,0223316371,臺北市中正區中華路一段91巷15號,4.6,https://ifoodie.tw/restaurant/559db551c03a103ee86c9df3-%E6%A8%BA%E6%9E%97%E4%B9%BE%E9%BA%B5
JIATE 新光站前店,2022-08-18 01:46:16,0965061787,臺北市中正區忠孝西路一段66號B1,4.5,https://ifoodie.tw/restaurant/5f281dad2756dd3a9e973e8d-JIATE-%E6%96%B0%E5%85%89%E7%AB%99%E5%89%8D%E5%BA%97
樂樂韓食,2022-08-18 01:46:18,0223671566,臺北市中正區羅斯福路四段92號,4.4,https://ifoodie.tw/restaurant/61d3a86bcd99577bf4aed524-%E6%A8%82%E6%A8%82%E9%9F%93%E9%A3%9F
貳家桌遊 北車店,2022-08-18 01:46:22,0223142006,臺北市中正區公園路20巷15號3樓,4.9,https://ifoodie.tw/restaurant/5ffdaed7d6895d11ef61cea9-%E8%B2%B3%E5%AE%B6%E6%A1%8C%E9%81%8A-%E5%8C%97%E8%BB%8A%E5%BA%97
一番地壽喜燒(台北店),2022-08-18 01:46:24,0223888852,臺北市中正區開封街一段48號,4.1,https://ifoodie.tw/restaurant/559de105c03a103ee86cb96d-%E4%B8%80%E7%95%AA%E5%9C%B0%E5%A3%BD%E5%96%9C%E7%87%92(%E5%8F%B0%E5%8C%97%E5%BA%97)
吉豚屋かつや,2022-08-18 01:46:27,0223113318,台北市中正區忠孝西路一段36號,4.1,https://ifoodie.tw/restaurant/561bf9e52756dd74737fb1d9-%E5%90%89%E8%B1%9A%E5%B1%8B%E3%81%8B%E3%81%A4%E3%82%84
祥滿速食餐坊-清蒸鮮魚（海鮮火鍋）,2022-08-18 01:46:31,0223699733,台北市羅斯福路四段92號1樓5356攤位水源市場內,4.6,https://ifoodie.tw/restaurant/61cc62777cc7fc6226d02aba-%E7%A5%A5%E6%BB%BF%E9%80%9F%E9%A3%9F%E9%A4%90%E5%9D%8A-%E6%B8%85%E8%92%B8%E9%AE%AE%E9%AD%9A%EF%BC%88%E6%B5%B7%E9%AE%AE%E7%81%AB%E9%8D%8B%EF%BC%89
SGP 新加坡美食,2022-08-18 01:46:34,0965800093,臺北市中正區公園路20巷14號,3.9,https://ifoodie.tw/restaurant/5ca6b4b923679c2d35f9d009-SGP-%E6%96%B0%E5%8A%A0%E5%9D%A1%E7%BE%8E%E9%A3%9F
鍋in百元風味火鍋,2022-08-18 01:46:37,0223670672,臺北市中正區汀州路三段196號,3.8,https://ifoodie.tw/restaurant/5b344e9a23679c7b5a24ef54-%E9%8D%8Bin%E7%99%BE%E5%85%83%E9%A2%A8%E5%91%B3%E7%81%AB%E9%8D%8B
沐樂咖啡 新生店,2022-08-18 01:46:41,0223587288,臺北市中正區臨沂街13巷7號,4.1,https://ifoodie.tw/restaurant/559de50dc03a103ee86cbc88-%E6%B2%90%E6%A8%82%E5%92%96%E5%95%A1-%E6%96%B0%E7%94%9F%E5%BA%97
金大鋤壽喜燒SUKIYAKI 三創店,2022-08-18 01:46:44,0223511268,臺北市中正區市民大道三段2號9樓,4.4,https://ifoodie.tw/restaurant/5e00707e8c906d4101c29d14-%E9%87%91%E5%A4%A7%E9%8B%A4%E5%A3%BD%E5%96%9C%E7%87%92SUKIYAKI-%E4%B8%89%E5%89%B5%E5%BA%97
和園川味小吃,2022-08-18 01:46:50,0223940008,臺北市中正區紹興南街5之2號,4.2,https://ifoodie.tw/restaurant/5e6636168c906d1cb08dc56c-%E5%92%8C%E5%9C%92%E5%B7%9D%E5%91%B3%E5%B0%8F%E5%90%83
貳家桌遊 復興北店,2022-08-18 01:46:53,0223569036,臺北市松山區長安東路二段215號10樓,4.8,https://ifoodie.tw/restaurant/5fe88070226139643cb57528-%E8%B2%B3%E5%AE%B6%E6%A1%8C%E9%81%8A-%E5%BE%A9%E8%88%88%E5%8C%97%E5%BA%97
北平上園樓,2022-08-18 01:46:55,0223933331,臺北市中正區林森南路4號,4.0,https://ifoodie.tw/restaurant/559d9d25c03a103ee86c90bc-%E5%8C%97%E5%B9%B3%E4%B8%8A%E5%9C%92%E6%A8%93
咖啡學人-老傑克 The Cafeist & Old Jack,2022-08-18 01:46:58,0223679258,臺北市中正區金門街4號,4.6,https://ifoodie.tw/restaurant/5d9c96c2226139118e284dce-%E5%92%96%E5%95%A1%E5%AD%B8%E4%BA%BA-%E8%80%81%E5%82%91%E5%85%8B-The-Cafeist
九日咖啡 自家烘焙咖啡館（二店）,2022-08-18 01:47:01,0223310366,臺北市中正區青島西路11號,4.6,https://ifoodie.tw/restaurant/5e5299f2d6895d05417d58df-%E4%B9%9D%E6%97%A5%E5%92%96%E5%95%A1-%E8%87%AA%E5%AE%B6%E7%83%98%E7%84%99%E5%92%96%E5%95%A1%E9%A4%A8%EF%BC%88%E4%BA%8C%E5%BA%97%EF%BC%89
戰醬燒肉,2022-08-18 01:47:04,0223659719,臺北市中正區羅斯福路三段316巷7之3號,4.5,https://ifoodie.tw/restaurant/5b5a0ed12756dd1ee91b66fd-%E6%88%B0%E9%86%AC%E7%87%92%E8%82%89
INTERMISSION 中場休息 Cafe'',2022-08-18 01:47:07,0223686831,臺北市中正區汀州路三段149號1樓,4.6,https://ifoodie.tw/restaurant/609b9c87781cc014308fa6d2-INTERMISSION-%E4%B8%AD%E5%A0%B4%E4%BC%91%E6%81%AF-Ca
30 ice cream,2022-08-18 01:47:10,0936146746,臺北市中正區市民大道一段100號臺北地下街Y22入口處,4.4,https://ifoodie.tw/restaurant/61c2d7c3781cc0365e195c77-30-ice-cream
周記手工家常麵,2022-08-18 01:47:18,0223718008,臺北市中正區漢口街一段80巷12之5號,4.2,https://ifoodie.tw/restaurant/5633b18b2756dd46cfcfdbf0-%E5%91%A8%E8%A8%98%E6%89%8B%E5%B7%A5%E5%AE%B6%E5%B8%B8%E9%BA%B5
Caviar café+ brunch 魚子醬咖啡,2022-08-18 01:47:23,0223221856,臺北市中正區齊東街68號,4.6,https://ifoodie.tw/restaurant/5d18b1e88c906d4dd4aeb049-Caviar-caf%C3%A9%2B-brunch-
城中豆花伯五十年老店,2022-08-18 01:47:25,0936138583,臺北市中正區漢口街一段80巷,4.1,https://ifoodie.tw/restaurant/559d43ccc03a103ee86c59d6-%E5%9F%8E%E4%B8%AD%E8%B1%86%E8%8A%B1%E4%BC%AF%E4%BA%94%E5%8D%81%E5%B9%B4%E8%80%81%E5%BA%97
蘭苑私廚 Orchid Court,2022-08-18 01:47:28,0933216231,臺北市中正區金華街30巷1號,4.2,https://ifoodie.tw/restaurant/5d52d0dd22613965237f6142-%E8%98%AD%E8%8B%91%E7%A7%81%E5%BB%9A-Orchid-Court
我不怕你泰胖,2022-08-18 01:47:32,0223822159,臺北市中正區中華路二段75巷1弄13號,4.4,https://ifoodie.tw/restaurant/61c0018e8282871fb23791da-%E6%88%91%E4%B8%8D%E6%80%95%E4%BD%A0%E6%B3%B0%E8%83%96
Hamster Dessert 倉鼠甜點工作室,2022-08-18 01:47:34,0223213770,臺北市中正區杭州南路一段14之7號,4.7,https://ifoodie.tw/restaurant/5b71b83823679c72bd0a2b8c-Hamster-Dessert-%E5%80%89%E9%BC%A0%E7%94%9C%E9%BB%9E
樂雅樂家庭餐廳,2022-08-18 01:47:37,0223713128,臺北市中正區許昌街19號,3.7,https://ifoodie.tw/restaurant/559d15c4c03a103ee86c3bfa-%E6%A8%82%E9%9B%85%E6%A8%82%E5%AE%B6%E5%BA%AD%E9%A4%90%E5%BB%B3
炎弟炒飯鐵板燒 公館店,2022-08-18 01:47:40,0223656335,臺北市中正區汀州路三段208號,4.7,https://ifoodie.tw/restaurant/61bde17b7cc7fc776c7501af-%E7%82%8E%E5%BC%9F%E7%82%92%E9%A3%AF%E9%90%B5%E6%9D%BF%E7%87%92-%E5%85%AC%E9%A4%A8%E5%BA%97
鼎豐記上海蟹殼黃,2022-08-18 01:47:43,0223123191,臺北市中正區衡陽路94號,4.1,https://ifoodie.tw/restaurant/61bde1847cc7fc776c7501b7-%E9%BC%8E%E8%B1%90%E8%A8%98%E4%B8%8A%E6%B5%B7%E8%9F%B9%E6%AE%BC%E9%BB%83
一家川菜小館,2022-08-18 01:47:45,0223324011,臺北市中正區中華路二段305巷15號,4.1,https://ifoodie.tw/restaurant/59bf84e923679c7a92ada4e4-%E4%B8%80%E5%AE%B6%E5%B7%9D%E8%8F%9C%E5%B0%8F%E9%A4%A8
徐記川菜,2022-08-18 01:47:49,0223018934,臺北市中正區中華路二段301巷16號,4.1,https://ifoodie.tw/restaurant/61b89c387cc7fc1498412815-%E5%BE%90%E8%A8%98%E5%B7%9D%E8%8F%9C
祥記號美食小吃,2022-08-18 01:47:52,0223670077,臺北市中正區羅斯福路四段92號,4.1,https://ifoodie.tw/restaurant/559dd23dc03a103ee86caf88-%E7%A5%A5%E8%A8%98%E8%99%9F%E7%BE%8E%E9%A3%9F%E5%B0%8F%E5%90%83
Little M cafe,2022-08-18 01:47:54,0223581821,臺北市中正區和平西路一段57號1樓,4.6,https://ifoodie.tw/restaurant/5f2e98092261394bac5e69ca-Little-M-cafe
麻煮MiNi麻辣煲 公館店,2022-08-18 01:47:57,0223678768,臺北市中正區汀州路三段273號1樓,4.5,https://ifoodie.tw/restaurant/600f741d02935e535fd8ad52-%E9%BA%BB%E7%85%AEMiNi%E9%BA%BB%E8%BE%A3%E7%85%B2-%E5%85%AC%E9%A4%A8%E5%BA%97
泰味鮮,2022-08-18 01:48:00,0223648356,臺北市中正區羅斯福路三段316巷8弄3之4號,4.2,https://ifoodie.tw/restaurant/5f3557b622613979f8854fcd-%E6%B3%B0%E5%91%B3%E9%AE%AE
坂田家廚房,2022-08-18 01:48:03,0223560797,臺北市中正區青島東路4之2號1樓,4.4,https://ifoodie.tw/restaurant/60fe5b88781cc0714ae667d2-%E5%9D%82%E7%94%B0%E5%AE%B6%E5%BB%9A%E6%88%BF
花園 THAI THAI,2022-08-18 01:48:06,0223121000,臺北市中正區中華路二段1號,3.7,https://ifoodie.tw/restaurant/5f3a0953d6895d71f8a97916-%E8%8A%B1%E5%9C%92-THAI-THAI
Drip Cafe 好滴咖啡,2022-08-18 01:48:09,0223888916,台北市台北市中正區南陽街1號2樓,3.6,https://ifoodie.tw/restaurant/5741bdd12756dd1a509b5f74-Drip-Cafe-%E5%A5%BD%E6%BB%B4%E5%92%96%E5%95%A1
三娘香菇肉粥,2022-08-18 01:48:12,0223915662,臺北市中正區南昌路二段4之3號,4.2,https://ifoodie.tw/restaurant/55a509c7c03a10241de642c2-%E4%B8%89%E5%A8%98%E9%A6%99%E8%8F%87%E8%82%89%E7%B2%A5
富士山の豬,2022-08-18 01:48:15,0223832275,臺北市中正區延平南路36之1號,4.3,https://ifoodie.tw/restaurant/5d76f2258c906d23a231f725-%E5%AF%8C%E5%A3%AB%E5%B1%B1%E3%81%AE%E8%B1%AC
NUKI Coffee,2022-08-18 01:48:18,0223653351,臺北市中正區金門街5之1號,4.4,https://ifoodie.tw/restaurant/55a6511ec03a104df53c995e-NUKI-Coffee
一派胡塩 酵素臭豆腐 萬大店,2022-08-18 01:48:21,0953933507,臺北市中正區萬大路86號,4.4,https://ifoodie.tw/restaurant/61a34962cd99576a02f1a468-%E4%B8%80%E6%B4%BE%E8%83%A1%E5%A1%A9-%E9%85%B5%E7%B4%A0%E8%87%AD%E8%B1%86%E8%85%90-%E8%90%AC%E5%A4%A7%E5%BA%97
垃圾麵,2022-08-18 01:48:25,0939285577,臺北市中正區八德路一段82巷9弄14號,4.4,https://ifoodie.tw/restaurant/559d0125c03a103ee86c3278-%E5%9E%83%E5%9C%BE%E9%BA%B5
東方霸牛肉麵,2022-08-18 01:48:28,0223581684,台北市中正區杭州南路一段57號,4.3,https://ifoodie.tw/restaurant/56a85ff42756dd13f13b4f8d-%E6%9D%B1%E6%96%B9%E9%9C%B8%E7%89%9B%E8%82%89%E9%BA%B5
Bar Link,2022-08-18 01:48:30,0233651933,臺北市中正區師大路164號,4.9,https://ifoodie.tw/restaurant/61aa3cdd7cc7fc1a7983b3dd-Bar-Link
鶴茶樓- 鶴頂紅茶商店 北車信陽店,2022-08-18 01:48:33,0223711511,臺北市中正區信陽街18號,3.9,https://ifoodie.tw/restaurant/60f97ee77cc7fc1b16705414-%E9%B6%B4%E8%8C%B6%E6%A8%93-%E9%B6%B4%E9%A0%82%E7%B4%85%E8%8C%B6%E5%95%86%E5%BA%97-%E5%8C%97%E8%BB%8A%E4%BF%A1%E9%99%BD%E5%BA%97
亞尼克菓子工房,2022-08-18 01:48:36,0223702036,臺北市中正區寶慶路32號,3.7,https://ifoodie.tw/restaurant/5988ad422756dd4222bbb8c5-%E4%BA%9E%E5%B0%BC%E5%85%8B%E8%8F%93%E5%AD%90%E5%B7%A5%E6%88%BF
"台北時代寓所 Hotel Resonance Taipei, Tapestry Collection by Hilton",2022-08-18 01:48:38,0277521888,臺北市中正區林森南路7號,4.5,https://ifoodie.tw/restaurant/61a8ca0f7cc7fc50791d6275-%E5%8F%B0%E5%8C%97%E6%99%82%E4%BB%A3%E5%AF%93%E6%89%80-Hotel-Resonan
Rich Daddy cafe & kids 富爸爸餐飲會所,2022-08-18 01:48:41,0223962518,臺北市中正區金山北路1號2樓,4.6,https://ifoodie.tw/restaurant/5e50b22d22613905f0bff512-Rich-Daddy-cafe-%26-ki
初面,2022-08-18 01:48:45,0223706706,臺北市中正區信陽街30號,4.6,https://ifoodie.tw/restaurant/5f4f99f9226139528e230e55-%E5%88%9D%E9%9D%A2
淘客美式漢堡 北車店,2022-08-18 01:48:47,0223316198,臺北市中正區信陽街14號,4.2,https://ifoodie.tw/restaurant/609e02c1baf6d350d1e9ce22-%E6%B7%98%E5%AE%A2%E7%BE%8E%E5%BC%8F%E6%BC%A2%E5%A0%A1-%E5%8C%97%E8%BB%8A%E5%BA%97
金子半之助,2022-08-18 01:48:50,0223140298,台北市中正區北平西路3號2樓,4.2,https://ifoodie.tw/restaurant/56418d33699b6e2cfea03633-%E9%87%91%E5%AD%90%E5%8D%8A%E4%B9%8B%E5%8A%A9
菠蘿麵包 ぼろパン BOLO PAN,2022-08-18 01:48:53,0223313120,臺北市中正區公園路22之3號,4.2,https://ifoodie.tw/restaurant/5be598552756dd74fbf05829-%E8%8F%A0%E8%98%BF%E9%BA%B5%E5%8C%85-%E3%81%BC%E3%82%8D%E3%83%91%E3%83%B3-BOLO-PAN
鈜景國產肉品專賣店,2022-08-18 01:48:56,0223563468,臺北市中正區臨沂街70號,4.4,https://ifoodie.tw/restaurant/559de2c7c03a103ee86cbacd-%E9%88%9C%E6%99%AF%E5%9C%8B%E7%94%A2%E8%82%89%E5%93%81%E5%B0%88%E8%B3%A3%E5%BA%97
北北車魯肉飯,2022-08-18 01:48:59,0970316948,臺北市中正區公園路20巷21號,4.3,https://ifoodie.tw/restaurant/59c675fc22613961f7e882f1-%E5%8C%97%E5%8C%97%E8%BB%8A%E9%AD%AF%E8%82%89%E9%A3%AF
養鍋Yang Guo石頭涮涮鍋,2022-08-18 01:49:02,0223969909,臺北市中正區寧波西街81號,4.6,https://ifoodie.tw/restaurant/5b94808f23679c590d06893d-%E9%A4%8A%E9%8D%8BYang-Guo%E7%9F%B3%E9%A0%AD%E6%B6%AE%E6%B6%AE%E9%8D%8B
法點法食 FA DEN FA SAï,2022-08-18 01:49:05,0223689590,臺北市中正區汀州路三段210號,4.7,https://ifoodie.tw/restaurant/56a11e712756dd55b02985f4-%E6%B3%95%E9%BB%9E%E6%B3%95%E9%A3%9F-FA-DEN-FA-SA%C3%AF
野草居食屋,2022-08-18 01:49:08,0223660618,臺北市中正區同安街28巷1號,4.4,https://ifoodie.tw/restaurant/55a67a6bc03a104df53ca54e-%E9%87%8E%E8%8D%89%E5%B1%85%E9%A3%9F%E5%B1%8B
老建中麵店,2022-08-18 01:49:10,0223377968,臺北市中正區泉州街39號,4.2,https://ifoodie.tw/restaurant/55e086f12756dd6038355ea6-%E8%80%81%E5%BB%BA%E4%B8%AD%E9%BA%B5%E5%BA%97
竜丼日式料理,2022-08-18 01:49:13,0223933600,臺北市中正區南昌路一段108巷1號2樓,4.1,https://ifoodie.tw/restaurant/5f52fc2f8c906d46e78b2230-%E7%AB%9C%E4%B8%BC%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86
芝生食堂 忠孝新生店,2022-08-18 01:49:17,0223222101,台北市中正區忠孝東路二段134巷1號,4.3,https://ifoodie.tw/restaurant/5bab966e2756dd3ce3373786-%E8%8A%9D%E7%94%9F%E9%A3%9F%E5%A0%82-%E5%BF%A0%E5%AD%9D%E6%96%B0%E7%94%9F%E5%BA%97
詠樂-野菜咖哩,2022-08-18 01:49:20,0223432767,臺北市中正區福州街3號1樓,4.1,https://ifoodie.tw/restaurant/618c7dd4873d790739098ddd-%E8%A9%A0%E6%A8%82-%E9%87%8E%E8%8F%9C%E5%92%96%E5%93%A9
鬼匠貳拉麵 咖哩飯,2022-08-18 01:49:23,0223582887,臺北市中正區寧波西街69號,4.4,https://ifoodie.tw/restaurant/618bd6de82828732766fdcd7-%E9%AC%BC%E5%8C%A0%E8%B2%B3%E6%8B%89%E9%BA%B5-%E5%92%96%E5%93%A9%E9%A3%AF
徹思叔叔本店,2022-08-18 01:49:25,0223831221,臺北市中正區北平西路3號1樓號臺北車站大廳南二門,4.0,https://ifoodie.tw/restaurant/559d7079c03a103ee86c770f-%E5%BE%B9%E6%80%9D%E5%8F%94%E5%8F%94%E6%9C%AC%E5%BA%97
璞滿滿,2022-08-18 01:49:28,0223224843,臺北市中正區徐州路34號,4.5,https://ifoodie.tw/restaurant/5ffeb7b5d6895d070f129aa6-%E7%92%9E%E6%BB%BF%E6%BB%BF
小李便當店,2022-08-18 01:49:31,0223751923,臺北市中正區濟南路二段3號,4.2,https://ifoodie.tw/restaurant/5c876ce4f52468307c75bde5-%E5%B0%8F%E6%9D%8E%E4%BE%BF%E7%95%B6%E5%BA%97
泰享喝商行泰式茶飲,2022-08-18 01:49:35,0908591931,臺北市中正區羅斯福路四段138號,4.6,https://ifoodie.tw/restaurant/604dbbadbaf6d367791150af-%E6%B3%B0%E4%BA%AB%E5%96%9D%E5%95%86%E8%A1%8C%E6%B3%B0%E5%BC%8F%E8%8C%B6%E9%A3%B2
彼得好咖啡 三創門市,2022-08-18 01:49:37,0233221180,臺北市中正區八德路一段104號,3.9,https://ifoodie.tw/restaurant/61c3d12dbaf6d34d984ee3e2-%E5%BD%BC%E5%BE%97%E5%A5%BD%E5%92%96%E5%95%A1-%E4%B8%89%E5%89%B5%E9%96%80%E5%B8%82
幸福村潤餅,2022-08-18 01:49:40,0938719803,臺北市大安區羅斯福路三段316巷內,3.4,https://ifoodie.tw/restaurant/570dc45e699b6e7dd468063c-%E5%B9%B8%E7%A6%8F%E6%9D%91%E6%BD%A4%E9%A4%85
Learn Bar 學吧精釀,2022-08-18 01:49:44,0223966818,臺北市中正區信義路二段253號1樓,4.7,https://ifoodie.tw/restaurant/6184ef627cc7fc1f9f2059b5-Learn-Bar-%E5%AD%B8%E5%90%A7%E7%B2%BE%E9%87%80
小菜館 韓式拌飯,2022-08-18 01:49:47,0223683203,臺北市中正區羅斯福路二段30巷9號,4.5,https://ifoodie.tw/restaurant/61922c53cd99571be513e30d-%E5%B0%8F%E8%8F%9C%E9%A4%A8-%E9%9F%93%E5%BC%8F%E6%8B%8C%E9%A3%AF
東門御園坊 手工水餃,2022-08-18 01:49:50,0223921269,臺北市中正區信義路二段79巷13號,3.8,https://ifoodie.tw/restaurant/594813452756dd524dd090d9-%E6%9D%B1%E9%96%80%E5%BE%A1%E5%9C%92%E5%9D%8A-%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83
三元堂拉麵專門店,2022-08-18 01:49:55,0223032151,臺北市中正區三元街52號,4.5,https://ifoodie.tw/restaurant/5f412a7c2756dd2fb4c9a2d6-%E4%B8%89%E5%85%83%E5%A0%82%E6%8B%89%E9%BA%B5%E5%B0%88%E9%96%80%E5%BA%97
馬辣頂級麻辣鴛鴦火鍋,2022-08-18 01:49:59,0223657625,臺北市中正區汀州路三段86號,4.1,https://ifoodie.tw/restaurant/55a4f75ec03a10241de63c43-%E9%A6%AC%E8%BE%A3%E9%A0%82%E7%B4%9A%E9%BA%BB%E8%BE%A3%E9%B4%9B%E9%B4%A6%E7%81%AB%E9%8D%8B
兄弟蚵仔麵線,2022-08-18 01:50:01,0223671335,臺北市中正區汀州路三段235號,4.1,https://ifoodie.tw/restaurant/55a5e1f1c03a102ec1415491-%E5%85%84%E5%BC%9F%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A
梅江韓國烤肉,2022-08-18 01:50:04,0223644785,臺北市中正區思源街10號,3.5,https://ifoodie.tw/restaurant/55a50fe1c03a10241de644ef-%E6%A2%85%E6%B1%9F%E9%9F%93%E5%9C%8B%E7%83%A4%E8%82%89
雞三和 微風台北車站,2022-08-18 01:50:06,0223888638,臺北市中正區北平西路3號2樓,3.4,https://ifoodie.tw/restaurant/5b011f72f524680fd44a9423-%E9%9B%9E%E4%B8%89%E5%92%8C-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99
魚バカ,2022-08-18 01:50:10,0920900989,台北市中正區信義路二段81號,4.2,https://ifoodie.tw/restaurant/57e3e5e92756dd5e90df9144-%E9%AD%9A%E3%83%90%E3%82%AB
東門赤肉羹,2022-08-18 01:50:16,0932139491,臺北市中正區臨沂街56號,4.5,https://ifoodie.tw/restaurant/559d8198c03a103ee86c819d-%E6%9D%B1%E9%96%80%E8%B5%A4%E8%82%89%E7%BE%B9
12MINI經典即享鍋-捷運公館店,2022-08-18 01:50:18,0223661877,臺北市中正區羅斯福路三段316巷14號,3.9,https://ifoodie.tw/restaurant/5dfcd8e62756dd0f69066b06-12MINI%E7%B6%93%E5%85%B8%E5%8D%B3%E4%BA%AB%E9%8D%8B-%E6%8D%B7%E9%81%8B%E5%85%AC%E9%A4%A8%E5%BA%97
蔡萬興,2022-08-18 01:50:22,0223510848,臺北市中正區和平西路一段118號,3.8,https://ifoodie.tw/restaurant/559d9674c03a103ee86c8d4d-%E8%94%A1%E8%90%AC%E8%88%88
初 拉麵&煎餃,2022-08-18 01:50:24,0223951175,臺北市中正區南昌路一段59巷17號,4.2,https://ifoodie.tw/restaurant/597638112756dd343a9d7b7d-%E5%88%9D-%E6%8B%89%E9%BA%B5%26%E7%85%8E%E9%A4%83
藍記麻辣,2022-08-18 01:50:27,0223224523,臺北市中正區金山南路一段19號,2.9,https://ifoodie.tw/restaurant/559d08d9c03a103ee86c3600-%E8%97%8D%E8%A8%98%E9%BA%BB%E8%BE%A3
康記老麵包子專賣店,2022-08-18 01:50:31,0935079660,臺北市中正區寧波西街48號,4.4,https://ifoodie.tw/restaurant/5d08f38b2756dd2c77f17031-%E5%BA%B7%E8%A8%98%E8%80%81%E9%BA%B5%E5%8C%85%E5%AD%90%E5%B0%88%E8%B3%A3%E5%BA%97
兩點(手作茶飲+車輪餅) 公館店,2022-08-18 01:50:34,0223670414,臺北市中正區汀州路三段185號,4.7,https://ifoodie.tw/restaurant/5e7f5d4f2756dd7a62627b64-%E5%85%A9%E9%BB%9E(%E6%89%8B%E4%BD%9C%E8%8C%B6%E9%A3%B2%2B%E8%BB%8A%E8%BC%AA%E9%A4%85)-%E5%85%AC%E9%A4%A8%E5%BA%97
小吉市場,2022-08-18 01:50:37,0935504665,臺北市中正區南昌路二段111號,4.5,https://ifoodie.tw/restaurant/5d9bd247d6895d2318c1ae0a-%E5%B0%8F%E5%90%89%E5%B8%82%E5%A0%B4
玖伍牛肉麵,2022-08-18 01:50:40,0223960795,台北市中正區八德路一段82巷8號,4.0,https://ifoodie.tw/restaurant/5d010a602756dd69b933fb4a-%E7%8E%96%E4%BC%8D%E7%89%9B%E8%82%89%E9%BA%B5
奧蘿茉CAfe北車店,2022-08-18 01:50:42,0223117070,臺北市中正區南陽街26號,3.8,https://ifoodie.tw/restaurant/579e3e812756dd17464d149c-%E5%A5%A7%E8%98%BF%E8%8C%89CAfe%E5%8C%97%E8%BB%8A%E5%BA%97
甜心餐廳 台糖台北會館,2022-08-18 01:50:46,0223885522,臺北市中正區中華路一段39號,3.8,https://ifoodie.tw/restaurant/5b4c061c23679c4f4bad663c-%E7%94%9C%E5%BF%83%E9%A4%90%E5%BB%B3-%E5%8F%B0%E7%B3%96%E5%8F%B0%E5%8C%97%E6%9C%83%E9%A4%A8
紅爐牛排館,2022-08-18 01:50:49,0223972368,臺北市中正區仁愛路二段32號,4.4,https://ifoodie.tw/restaurant/55a67d71c03a104df53ca649-%E7%B4%85%E7%88%90%E7%89%9B%E6%8E%92%E9%A4%A8
坦都理,2022-08-18 01:50:52,0953215157,臺北市中正區汀州路三段57號,4.7,https://ifoodie.tw/restaurant/616a266a7cc7fc09767d4997-%E5%9D%A6%E9%83%BD%E7%90%86
南門福州傻瓜乾麵,2022-08-18 01:50:55,0223948108,台北市中正區南昌路一段59巷32號,3.9,https://ifoodie.tw/restaurant/559d8783c03a103ee86c8490-%E5%8D%97%E9%96%80%E7%A6%8F%E5%B7%9E%E5%82%BB%E7%93%9C%E4%B9%BE%E9%BA%B5
易牙居餐廳,2022-08-18 01:50:58,0223678218,臺北市中正區羅斯福路三段286巷16號,3.9,https://ifoodie.tw/restaurant/55a67da2c03a104df53ca65b-%E6%98%93%E7%89%99%E5%B1%85%E9%A4%90%E5%BB%B3
幸福日式飯糰,2022-08-18 01:51:01,0223641435,臺北市中正區羅斯福路二段126之3號,4.6,https://ifoodie.tw/restaurant/569540e02756dd5f459aa061-%E5%B9%B8%E7%A6%8F%E6%97%A5%E5%BC%8F%E9%A3%AF%E7%B3%B0
